Category,scheme_name,scheme_url,scheme_pr_url
Multi Asset Allocation,Bandhan Multi Asset Allocation Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/bandhan-multi-asset-allocation-fund-direct-plan-growth/MAGA035,https://www.moneycontrol.com/mutual-funds/bandhan-multi-asset-allocation-fund-direct-plan-growth/MAGA035/portfolio-overview/MAGA035
Mid Cap Fund,Bandhan Midcap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/bandhan-midcap-fund-direct-plan-growth/MAG2158,https://www.moneycontrol.com/mutual-funds/bandhan-midcap-fund-direct-plan-growth/MAG2158/portfolio-overview/MAG2158
Sectoral/Thematic,Bandhan Business Cycle Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/bandhan-business-cycle-fund-direct-plan-growth/MAGA068,https://www.moneycontrol.com/mutual-funds/bandhan-business-cycle-fund-direct-plan-growth/MAGA068/portfolio-overview/MAGA068
Sectoral/Thematic,Bandhan Innovation Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/bandhan-innovation-fund-direct-plan-growth/MAGA042,https://www.moneycontrol.com/mutual-funds/bandhan-innovation-fund-direct-plan-growth/MAGA042/portfolio-overview/MAGA042
Sectoral/Thematic,Bandhan Financial Services Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/bandhan-financial-services-fund-direct-plan-growth/MAGA015,https://www.moneycontrol.com/mutual-funds/bandhan-financial-services-fund-direct-plan-growth/MAGA015/portfolio-overview/MAGA015
Sectoral/Thematic,Bandhan Transportation and Logistics Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/bandhan-transportation-and-logistics-fund-direct-plan-growth/MAG2170,https://www.moneycontrol.com/mutual-funds/bandhan-transportation-and-logistics-fund-direct-plan-growth/MAG2170/portfolio-overview/MAG2170
Long Duration Fund,Bandhan Long Duration Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/bandhan-long-duration-fund-direct-plan-growth/MAGA039,https://www.moneycontrol.com/mutual-funds/bandhan-long-duration-fund-direct-plan-growth/MAGA039/portfolio-overview/MAGA039
Multi Asset Allocation,DSP Multi Asset Allocation Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/dsp-multi-asset-allocation-fund-direct-plan-growth/MDSA014,https://www.moneycontrol.com/mutual-funds/dsp-multi-asset-allocation-fund-direct-plan-growth/MDSA014/portfolio-overview/MDSA014
Multi Cap Fund,DSP Multicap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/dsp-multicap-fund-direct-plan-growth/MDSA032,https://www.moneycontrol.com/mutual-funds/dsp-multicap-fund-direct-plan-growth/MDSA032/portfolio-overview/MDSA032
Sectoral/Thematic,DSP Banking & Financial Services Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/dsp-banking-financial-services-fund-direct-plan-growth/MDSA024,https://www.moneycontrol.com/mutual-funds/dsp-banking-financial-services-fund-direct-plan-growth/MDSA024/portfolio-overview/MDSA024
Sectoral/Thematic,DSP Business Cycle Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/dsp-business-cycle-fund-direct-plan-growth/MDSA052,https://www.moneycontrol.com/mutual-funds/dsp-business-cycle-fund-direct-plan-growth/MDSA052/portfolio-overview/MDSA052
Multi Cap Fund,HSBC Multi Cap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/hsbc-multi-cap-fund-direct-plan-growth/MHS574,https://www.moneycontrol.com/mutual-funds/hsbc-multi-cap-fund-direct-plan-growth/MHS574/portfolio-overview/MHS574
Multi Asset Allocation,HSBC Multi Asset Allocation Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/hsbc-multi-asset-allocation-fund-direct-plan-growth/MHS579,https://www.moneycontrol.com/mutual-funds/hsbc-multi-asset-allocation-fund-direct-plan-growth/MHS579/portfolio-overview/MHS579
Sectoral/Thematic,HSBC India Export Opportunities Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/hsbc-india-export-opportunities-fund-direct-plan-growth/MHSA019,https://www.moneycontrol.com/mutual-funds/hsbc-india-export-opportunities-fund-direct-plan-growth/MHSA019/portfolio-overview/MHSA019
Sectoral/Thematic,HSBC Consumption Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/hsbc-consumption-fund-direct-plan-growth/MHSA007,https://www.moneycontrol.com/mutual-funds/hsbc-consumption-fund-direct-plan-growth/MHSA007/portfolio-overview/MHSA007
Sectoral/Thematic,HSBC Financial Services Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/hsbc-financial-services-fund-direct-plan-growth/MHSA025,https://www.moneycontrol.com/mutual-funds/hsbc-financial-services-fund-direct-plan-growth/MHSA025/portfolio-overview/MHSA025
Fund of Funds,HSBC Brazil Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/hsbc-brazil-fund-growth/MHS301,https://www.moneycontrol.com/mutual-funds/hsbc-brazil-fund-growth/MHS301/portfolio-overview/MHS301
Fund of Funds,HSBC Asia Pacific (Ex Japan) Dividend Yield Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/hsbc-asia-pacific-(ex-japan)-dividend-yield-fund-growth/MHS433,https://www.moneycontrol.com/mutual-funds/hsbc-asia-pacific-(ex-japan)-dividend-yield-fund-growth/MHS433/portfolio-overview/MHS433
Multi Cap Fund,Canara Robeco Multi Cap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/canara-robeco-multi-cap-fund-direct-plan-growth/MCAA002,https://www.moneycontrol.com/mutual-funds/canara-robeco-multi-cap-fund-direct-plan-growth/MCAA002/portfolio-overview/MCAA002
Mid Cap Fund,Canara Robeco Mid Cap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/canara-robeco-mid-cap-fund-direct-plan-growth/MCA338,https://www.moneycontrol.com/mutual-funds/canara-robeco-mid-cap-fund-direct-plan-growth/MCA338/portfolio-overview/MCA338
Sectoral/Thematic,Canara Robeco Manufacturing Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/canara-robeco-manufacturing-fund-direct-plan-growth/MCA341,https://www.moneycontrol.com/mutual-funds/canara-robeco-manufacturing-fund-direct-plan-growth/MCA341/portfolio-overview/MCA341
Sectoral/Thematic,Invesco India PSU Equity Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-psu-equity-fund-growth/MLI345,https://www.moneycontrol.com/mutual-funds/invesco-india-psu-equity-fund-growth/MLI345/portfolio-overview/MLI345
Sectoral/Thematic,Invesco India Manufacturing Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-manufacturing-fund-direct-plan-growth/MLIA011,https://www.moneycontrol.com/mutual-funds/invesco-india-manufacturing-fund-direct-plan-growth/MLIA011/portfolio-overview/MLIA011
Sectoral/Thematic,Invesco India Business Cycle Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-business-cycle-fund-direct-plan-growth/MLIA029,https://www.moneycontrol.com/mutual-funds/invesco-india-business-cycle-fund-direct-plan-growth/MLIA029/portfolio-overview/MLIA029
Multi Asset Allocation,Invesco India Multi Asset Allocation Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-multi-asset-allocation-fund-direct-plan-growth/MLIA025,https://www.moneycontrol.com/mutual-funds/invesco-india-multi-asset-allocation-fund-direct-plan-growth/MLIA025/portfolio-overview/MLIA025
Sectoral/Thematic,Invesco India Technology Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/invesco-india-technology-fund-direct-plan-growth/MLIA019,https://www.moneycontrol.com/mutual-funds/invesco-india-technology-fund-direct-plan-growth/MLIA019/portfolio-overview/MLIA019
Dynamic Asset Allocation or Balanced Advantage,Parag Parikh Dynamic Asset Allocation Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/parag-parikh-dynamic-asset-allocation-fund-direct-plan-growth/MPP024,https://www.moneycontrol.com/mutual-funds/parag-parikh-dynamic-asset-allocation-fund-direct-plan-growth/MPP024/portfolio-overview/MPP024
Small Cap Fund,Motilal Oswal Small Cap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/motilal-oswal-small-cap-fund-direct-plan-growth/MMOA011,https://www.moneycontrol.com/mutual-funds/motilal-oswal-small-cap-fund-direct-plan-growth/MMOA011/portfolio-overview/MMOA011
Multi Cap Fund,Motilal Oswal Multi Cap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/motilal-oswal-multi-cap-fund-direct-plan-growth/MMOA019,https://www.moneycontrol.com/mutual-funds/motilal-oswal-multi-cap-fund-direct-plan-growth/MMOA019/portfolio-overview/MMOA019
Large Cap Fund,Motilal Oswal Large Cap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/motilal-oswal-large-cap-fund-direct-plan-growth/MMOA016,https://www.moneycontrol.com/mutual-funds/motilal-oswal-large-cap-fund-direct-plan-growth/MMOA016/portfolio-overview/MMOA016
Sectoral/Thematic,Motilal Oswal Business Cycle Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/motilal-oswal-business-cycle-fund-direct-plan-growth/MMOA031,https://www.moneycontrol.com/mutual-funds/motilal-oswal-business-cycle-fund-direct-plan-growth/MMOA031/portfolio-overview/MMOA031
Sectoral/Thematic,Motilal Oswal Digital India Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/motilal-oswal-digital-india-fund-direct-plan-growth/MMOA046,https://www.moneycontrol.com/mutual-funds/motilal-oswal-digital-india-fund-direct-plan-growth/MMOA046/portfolio-overview/MMOA046
Sectoral/Thematic,Motilal Oswal Manufacturing Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/motilal-oswal-manufacturing-fund-direct-plan-growth/MMOA039,https://www.moneycontrol.com/mutual-funds/motilal-oswal-manufacturing-fund-direct-plan-growth/MMOA039/portfolio-overview/MMOA039
Sectoral/Thematic,Motilal Oswal Innovation Opportunities Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/motilal-oswal-innovation-opportunities-fund-direct-plan-growth/MMOA063,https://www.moneycontrol.com/mutual-funds/motilal-oswal-innovation-opportunities-fund-direct-plan-growth/MMOA063/portfolio-overview/MMOA063
Sectoral/Thematic,Motilal Oswal Quant Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/motilal-oswal-quant-fund-direct-plan-growth/MMOA036,https://www.moneycontrol.com/mutual-funds/motilal-oswal-quant-fund-direct-plan-growth/MMOA036/portfolio-overview/MMOA036
Sectoral/Thematic,Motilal Oswal Active Momentum Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/motilal-oswal-active-momentum-fund-direct-plan-growth/MMOA066,https://www.moneycontrol.com/mutual-funds/motilal-oswal-active-momentum-fund-direct-plan-growth/MMOA066/portfolio-overview/MMOA066
Multi Asset Allocation,Motilal Oswal Multi Asset Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/motilal-oswal-multi-asset-fund-growth/MMO079,https://www.moneycontrol.com/mutual-funds/motilal-oswal-multi-asset-fund-growth/MMO079/portfolio-overview/MMO079
Multi Asset Allocation,Motilal Oswal Multi Asset Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/motilal-oswal-multi-asset-fund-direct-plan-growth/MMO080,https://www.moneycontrol.com/mutual-funds/motilal-oswal-multi-asset-fund-direct-plan-growth/MMO080/portfolio-overview/MMO080
Multi Asset Allocation,Motilal Oswal Multi Asset Fund - Growth,https://www.moneycontrol.com/mutual-funds/nav/motilal-oswal-multi-asset-fund-growth/MMO079,https://www.moneycontrol.com/mutual-funds/motilal-oswal-multi-asset-fund-growth/MMO079/portfolio-overview/MMO079
Sectoral/Thematic,Motilal Oswal Infrastructure Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/motilal-oswal-infrastructure-fund-direct-plan-growth/MMOA073,https://www.moneycontrol.com/mutual-funds/motilal-oswal-infrastructure-fund-direct-plan-growth/MMOA073/portfolio-overview/MMOA073
Sectoral/Thematic,Motilal Oswal Services Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/motilal-oswal-services-fund-direct-plan-growth/MMOA076,https://www.moneycontrol.com/mutual-funds/motilal-oswal-services-fund-direct-plan-growth/MMOA076/portfolio-overview/MMOA076
Multi Cap Fund,Franklin India Multi Cap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/franklin-india-multi-cap-fund-direct-plan-growth/MTEA003,https://www.moneycontrol.com/mutual-funds/franklin-india-multi-cap-fund-direct-plan-growth/MTEA003/portfolio-overview/MTEA003
Ultra Short Duration Fund,Franklin India Ultra Short Duration Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/franklin-india-ultra-short-duration-fund-direct-plan-growth/MTEA032,https://www.moneycontrol.com/mutual-funds/franklin-india-ultra-short-duration-fund-direct-plan-growth/MTEA032/portfolio-overview/MTEA032
Medium to Long Duration Fund,Franklin India Medium To Long Duration Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/franklin-india-medium-to-long-duration-fund-direct-plan-growth/MTEA034,https://www.moneycontrol.com/mutual-funds/franklin-india-medium-to-long-duration-fund-direct-plan-growth/MTEA034/portfolio-overview/MTEA034
Long Duration Fund,Franklin India Long Duration Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/franklin-india-long-duration-fund-direct-plan-growth/MTEA044,https://www.moneycontrol.com/mutual-funds/franklin-india-long-duration-fund-direct-plan-growth/MTEA044/portfolio-overview/MTEA044
Large Cap Fund,Quant Large Cap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/quant-large-cap-fund-direct-plan-growth/MES080,https://www.moneycontrol.com/mutual-funds/quant-large-cap-fund-direct-plan-growth/MES080/portfolio-overview/MES080
Sectoral/Thematic,Quant Momentum Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/quant-momentum-fund-direct-plan-growth/MESA025,https://www.moneycontrol.com/mutual-funds/quant-momentum-fund-direct-plan-growth/MESA025/portfolio-overview/MESA025
Sectoral/Thematic,Quant Business Cycle Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/quant-business-cycle-fund-direct-plan-growth/MESA007,https://www.moneycontrol.com/mutual-funds/quant-business-cycle-fund-direct-plan-growth/MESA007/portfolio-overview/MESA007
Dynamic Asset Allocation or Balanced Advantage,Quant Dynamic Asset Allocation Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/quant-dynamic-asset-allocation-fund-direct-plan-growth/MESA003,https://www.moneycontrol.com/mutual-funds/quant-dynamic-asset-allocation-fund-direct-plan-growth/MESA003/portfolio-overview/MESA003
Sectoral/Thematic,Quant Manufacturing Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/quant-manufacturing-fund-direct-plan-growth/MESA019,https://www.moneycontrol.com/mutual-funds/quant-manufacturing-fund-direct-plan-growth/MESA019/portfolio-overview/MESA019
Sectoral/Thematic,Quant PSU Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/quant-psu-fund-direct-plan-growth/MES091,https://www.moneycontrol.com/mutual-funds/quant-psu-fund-direct-plan-growth/MES091/portfolio-overview/MES091
Sectoral/Thematic,Quant BFSI Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/quant-bfsi-fund-direct-plan-growth/MESA011,https://www.moneycontrol.com/mutual-funds/quant-bfsi-fund-direct-plan-growth/MESA011/portfolio-overview/MESA011
Sectoral/Thematic,Quant Healthcare Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/quant-healthcare-fund-direct-plan-growth/MESA015,https://www.moneycontrol.com/mutual-funds/quant-healthcare-fund-direct-plan-growth/MESA015/portfolio-overview/MESA015
Sectoral/Thematic,Quant Teck Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/quant-teck-fund-direct-plan-growth/MESA023,https://www.moneycontrol.com/mutual-funds/quant-teck-fund-direct-plan-growth/MESA023/portfolio-overview/MESA023
Sectoral/Thematic,Quant Commodities Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/quant-commodities-fund-direct-plan-growth/MESA031,https://www.moneycontrol.com/mutual-funds/quant-commodities-fund-direct-plan-growth/MESA031/portfolio-overview/MESA031
Sectoral/Thematic,Quant Consumption Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/quant-consumption-fund-direct-plan-growth/MESA035,https://www.moneycontrol.com/mutual-funds/quant-consumption-fund-direct-plan-growth/MESA035/portfolio-overview/MESA035
Gilt Fund,Quant Gilt Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/quant-gilt-fund-direct-plan-growth/MES088,https://www.moneycontrol.com/mutual-funds/quant-gilt-fund-direct-plan-growth/MES088/portfolio-overview/MES088
Multi Asset Allocation,Sundaram Multi Asset Allocation Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/sundaram-multi-asset-allocation-fund-direct-plan-growth/MSNA003,https://www.moneycontrol.com/mutual-funds/sundaram-multi-asset-allocation-fund-direct-plan-growth/MSNA003/portfolio-overview/MSNA003
Flexi Cap Fund,Sundaram Flexi Cap Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/sundaram-flexi-cap-fund-direct-plan-growth/MSN1544,https://www.moneycontrol.com/mutual-funds/sundaram-flexi-cap-fund-direct-plan-growth/MSN1544/portfolio-overview/MSN1544
Sectoral/Thematic,Sundaram Business Cycle Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/sundaram-business-cycle-fund-direct-plan-growth/MSNA007,https://www.moneycontrol.com/mutual-funds/sundaram-business-cycle-fund-direct-plan-growth/MSNA007/portfolio-overview/MSNA007
Value Fund,Baroda BNP Paribas Value Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/baroda-bnp-paribas-value-fund-direct-plan-growth/MBOA011,https://www.moneycontrol.com/mutual-funds/baroda-bnp-paribas-value-fund-direct-plan-growth/MBOA011/portfolio-overview/MBOA011
Sectoral/Thematic,Baroda BNP Paribas Manufacturing Fund - Direct Plan - Growth,https://www.moneycontrol.com/mutual-funds/nav/baroda-bnp-paribas-manufacturing-fund-direct-plan-growth/MBOA031,https://www.moneycontrol.com/mutual-funds/baroda-bnp-paribas-manufacturing-fund-direct-plan-growth/MBOA031/portfolio-overview/MBOA031
